TIC ID,TOI,Previous CTOI,Master,SG1A,SG1B,SG2,SG3,SG4,SG5,ESM,TSM,Predicted Mass (M_Earth),Time Series Observations,Spectroscopy Observations,Imaging Observations,TESS Disposition,TFOPWG Disposition,TESS Mag,TESS Mag err,Planet Name,Pipeline Signal ID,Source,Detection,RA,Dec,PM RA (mas/yr),PM RA err (mas/yr),PM Dec (mas/yr),PM Dec err (mas/yr),Epoch (BJD),Epoch (BJD) err,Period (days),Period (days) err,Duration (hours),Duration (hours) err,Depth (mmag),Depth (mmag) err,Depth (ppm),Depth (ppm) err,Planet Radius (R_Earth),Planet Radius (R_Earth) err,Planet Insolation (Earth Flux),Planet Equil Temp (K),Planet SNR,Stellar Distance (pc),Stellar Distance (pc) err,Stellar Eff Temp (K),Stellar Eff Temp (K) err,Stellar log(g) (cm/s^2),Stellar log(g) (cm/s^2) err,Stellar Radius (R_Sun),Stellar Radius (R_Sun) err,Stellar Metallicity,Stellar Metallicity err,Stellar Mass (M_Sun),Stellar Mass (M_Sun) err,Sectors,Date TOI Alerted (UTC),Date TOI Updated (UTC),Date Modified,Comments
155993822,2687.01,TIC 155993822.01,3,4,3,3,3,4,4,23.6,59.5,109.83,1,1,1,PC,PC,12.4052,0.007,,1,qlp-s04-faintsearch,FAINT,03:44:26.42,-13:06:31.35,9.083,0.056,-0.078,0.059,2459164.974049,0.0020059,4.0944492,1.33e-05,4.233,0.244,6.413894,0.00164,5890.0,1.51019,12.8011,0.755192,711.268,1438.0,27.0,634.2,18.3645,5650.0,128.6,4.03,0.08,1.6,0.09,,,1.0,0.12104,"4,31",2021-06-03,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search; CTOI from Olmschenk et al. (2021)
98728690,2688.01,,3,4,3,3,3,4,4,8.1,36.9,20.16,1,2,1,PC,PC,11.3437,0.007,,1,qlp-s04-faintsearch,FAINT,02:56:41.73,-15:03:20.11,-0.606,0.069,-48.614,0.085,2459165.769957,0.0048708,2.1415519,1.77e-05,2.989,0.353,1.151491,0.00229,1060.0,2.10881,4.72287,0.35464,1363.83,1693.0,11.0,350.687,7.136,5530.0,127.5,4.08,0.09,1.48,0.08,,,0.97,0.126019,"4,31",2021-06-03,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search
92363023,2689.01,,3,4,3,3,3,4,4,13.3,56.0,35.29,1,0,1,PC,PC,12.6443,0.007,,1,qlp-s04-faintsearch,FAINT,03:30:43.32,-22:00:13.85,5.341,0.031,-27.854,0.031,2459164.871015,0.0021338,3.4180406,1.23e-05,2.242,0.32,5.660559,0.006309,5200.0,5.81054,6.58171,0.485075,201.62,1049.0,21.0,315.805,1.998,5001.0,128.7,4.46,0.09,0.89,0.06,,,0.83,0.102156,"4,31",2021-06-03,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search
92359852,2690.01,,3,4,4,3,3,4,4,84.7,249.3,98.87,2,2,3,PC,PC,10.732,0.021,,1,qlp-s04-faintsearch,FAINT,03:28:55.45,-19:58:28.8,,,,,2459167.712302,0.0004408,4.1549988,4.1e-06,2.873,0.096,15.120533,0.002312,13830.0,2.12906,,,,,109.0,,,,,,,,,,,,,"4,31",2021-06-03,2024-08-22,2024-08-22 00:00:00,no radius; found in faint-star QLP search
71345362,2691.01,,3,4,3,3,3,4,4,8.0,40.5,26.44,0,0,1,PC,PC,12.5728,0.006,,1,qlp-s04-faintsearch,FAINT,03:00:27.74,-21:16:08.98,4.345,2.156,-18.909,2.156,2459167.794838,0.0047673,3.8821916,4.02e-05,3.126,1.399,2.902793,0.13719,2670.0,126.349,5.57096,,1093.46,,13.0,374.763,,5283.0,,,,0.95,,,,,,"4,31",2021-06-03,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search
38399060,2692.01,TIC 38399060.01,3,4,4,3,1,4,4,32.0,97.5,100.85,3,1,0,PC,PC,13.3717,0.008,,1,qlp-s04-faintsearch,FAINT,03:36:22.87,-09:22:28.1,12.329,0.049,-1.625,0.045,2459163.769215,0.0009674,3.6506781,7.7e-06,2.79,0.13,22.344809,0.00818,20370.0,7.53433,12.1655,,273.621,1133.0,49.0,472.632,6.7335,5343.0,122.0,4.55,,0.84,,,,0.92,,"4,31",2021-06-03,2024-08-22,2024-10-11 00:00:00,found in faint-star QLP search; CTOI from Olmschenk et al. (2021)
30016082,2693.01,,3,4,4,3,1,4,4,44.2,103.4,92.63,6,0,0,PC,PC,13.3201,0.007,,1,qlp-s04-faintsearch,FAINT,02:51:50.69,-15:37:57.8,12.678,0.045,-3.843,0.05,2459167.861473,0.0008491,1.3225635,2.3e-06,1.683,0.102,15.032459,0.008288,13750.0,7.63322,11.5804,,825.226,1493.0,40.0,537.182,12.4615,5388.0,123.0,4.44,,0.97,,,,0.94,,"4,31",2021-06-03,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search
146467673,2694.01,,3,5,5,3,3,4,4,60.4,131.8,120.1,1,1,1,PC,APC,12.575,0.019,,1,qlp-s05-faintsearch,FAINT,05:04:19.95,-20:43:32.74,,,,,2459198.068832,0.0014089,1.6375324,4.4e-06,1.665,0.15,12.141016,0.012813,11120.0,11.8014,,,437.581,1274.0,25.0,451.486,,5095.6,1104.7,,,,,,,,,"5,32",2021-06-03,2024-08-22,2024-08-22 00:00:00,no radius; found in faint-star QLP search; parent of TIC8 SPLIT into two fainter stars and target may be on brighter of the two; possible SG1 NEB or NPC
140284353,2695.01,,3,5,5,3,1,4,4,,,115.87,2,0,0,PC,APC,13.0494,0.006,,1,qlp-s05-faintsearch,FAINT,05:41:15.44,-34:49:55.91,-8.752,3.188,4.303,3.188,2459226.435976,0.0007575,0.5566811,8e-07,0.473,0.158,3.534389,0.068868,3250.0,63.4275,13.2433,1.91906,634.993,1398.0,26.0,,,5200.0,234.9,,,1.7,0.16,,,,,"5,6,32,33",2021-06-03,2024-08-22,2024-08-22 00:00:00,V-shaped; found in faint-star QLP search
139445621,2696.01,,3,4,4,3,3,4,4,21.7,79.6,100.44,6,0,1,PC,PC,12.4762,0.006,,1,qlp-s05-faintsearch,FAINT,05:22:41.86,-20:25:40.04,-2.81,0.029,-4.629,0.037,2459199.897242,0.0010961,6.409365,1.11e-05,1.707,0.111,12.338665,0.005226,11300.0,4.81338,12.1252,0.613031,64.1809,788.0,42.0,537.943,7.5445,6191.0,117.6,4.41,0.08,1.12,0.05,,,1.19,0.16905,"5,6,32",2021-06-03,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search
139445453,2697.01,,3,4,3,3,1,4,4,11.7,33.1,83.53,0,0,0,PC,PC,13.1506,0.007,,1,qlp-s05-faintsearch,FAINT,05:22:37.95,-20:39:14.81,9.1,0.02,7.603,0.025,2459199.867115,0.0040923,4.3169755,2.91e-05,4.523,0.463,5.082264,0.004444,4670.0,4.09313,10.9284,,803.246,1483.0,20.0,911.81,16.2935,5683.0,122.0,4.03,,1.61,,,,1.01,,"5,6,32",2021-06-03,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search
100683605,2698.01,,3,4,3,3,1,4,4,22.1,68.3,68.47,1,1,0,PC,PC,13.3713,0.006,,1,qlp-s05-faintsearch,FAINT,05:50:29.95,-32:46:40.1,2.414,2.209,9.611,2.209,2459223.847344,0.0009262,3.270563,7.6e-06,1.682,0.112,10.550162,0.007118,9670.0,6.55573,,,123.655,929.0,31.0,440.358,,5219.5,174.8,,,,,,,,,"5,6,32,33",2021-06-03,2024-08-22,2024-08-22 00:00:00,no radius; found in faint-star QLP search
77958378,2699.01,,3,4,3,3,1,4,4,27.1,67.3,127.92,2,1,0,PC,PC,13.0583,0.006,,1,qlp-s05-faintsearch,FAINT,05:17:57.54,-33:23:57.9,5.515,0.025,-5.38,0.029,2459198.336939,0.0011522,5.8259928,1.2e-05,2.442,0.296,13.987133,0.011043,12800.0,10.1712,14.0157,,71.3806,809.0,38.0,511.659,4.151,4964.0,122.0,4.19,,1.2,,,,0.82,,"5,6,32",2021-06-03,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search
56096837,2700.01,TIC 56096837.01,3,4,4,3,3,4,4,34.3,104.2,105.72,2,3,1,PC,PC,12.0698,0.009,,1,qlp-s05-faintsearch,FAINT,04:40:30.65,-09:53:25.74,11.791,0.054,-6.94,0.049,2459196.570296,0.0008068,4.6636858,7.2e-06,2.604,0.191,12.130037,0.00329,11110.0,3.03005,12.5117,0.643505,226.009,1080.0,61.0,404.662,5.5845,5720.0,129.9,4.32,0.08,1.16,0.06,,,1.02,0.128354,"5,32",2021-06-03,2024-08-22,2024-09-01 00:00:00,found in faint-star QLP search; CTOI from Olmschenk et al. (2021)
44791617,2701.01,,3,4,3,3,3,4,4,7.9,32.0,28.53,0,0,1,PC,PC,12.5257,0.007,,1,qlp-s05-faintsearch,FAINT,04:07:20.87,-27:16:11.06,15.541,0.025,7.037,0.033,2459166.358806,0.0044623,2.169466,1.65e-05,1.653,0.421,1.934333,0.008612,1780.0,7.93164,5.81205,0.506319,643.066,1402.0,9.0,600.01,6.387,5823.0,128.4,4.2,0.08,1.35,0.07,,,1.05,0.129661,"4,5,31",2021-06-03,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search
43604949,2702.01,,3,4,3,3,1,4,4,31.6,35.5,317.0,1,1,0,PC,PC,13.0115,0.008,,1,qlp-s05-faintsearch,FAINT,05:01:54.19,-07:39:36.85,1.296,0.029,-1.53,0.028,2459196.429516,0.0011025,1.9422802,3.8e-06,2.768,0.124,8.874059,0.001764,8140.0,1.62465,15.1178,,2966.77,2056.0,34.0,1115.16,23.98,6950.0,123.0,4.21,,1.6,,,,1.52,,"5,32",2021-06-03,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search
43475220,2703.01,TIC 43475220.01,3,4,3,3,1,4,4,16.4,59.7,88.9,2,1,0,PC,PC,13.3652,0.007,,1,qlp-s05-faintsearch,FAINT,04:59:18.18,-07:23:01.26,4.82,0.043,-6.007,0.038,2459193.235438,0.0018651,6.1735306,2.01e-05,3.163,0.28,14.152118,0.011234,12950.0,10.3473,11.2676,,145.598,967.0,27.0,558.907,8.5655,5435.0,122.0,4.45,,0.96,,,,0.95,,"5,32",2021-06-03,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search; CTOI from Olmschenk et al. (2021)
32677675,2704.01,TIC 32677675.01,3,4,4,3,3,4,4,44.0,60.5,317.0,3,1,1,PC,PC,12.7063,0.008,,1,qlp-s05-faintsearch,FAINT,05:42:49.1,-25:59:47.56,-10.654,0.028,-7.534,0.036,2459225.757456,0.0004184,3.6364993,2.8e-06,3.509,0.04,18.284902,0.000534,16700.0,0.491401,16.4306,0.782017,977.668,1557.0,131.0,718.493,11.6905,6552.0,134.2,4.39,0.09,1.23,0.06,,,1.36,0.215864,"5,6,32,33",2021-06-03,2024-08-22,2024-09-01 00:00:00,found in faint-star QLP search; CTOI from Olmschenk et al. (2021)
169448771,2705.01,,3,4,4,3,3,4,4,7.7,27.4,106.51,5,1,1,PC,PC,12.6139,0.008,,1,qlp-s05-faintsearch,FAINT,05:09:55.46,-12:37:46.86,7.535,0.037,-3.984,0.034,2459165.598824,0.0055204,18.010652,0.0001757,4.952,0.672,4.984094,0.00885,4580.0,8.1512,12.5654,0.849191,61.2858,779.0,14.0,759.341,12.339,5740.0,124.6,3.91,0.08,1.85,0.09,,,1.03,0.128336,"5,32",2021-06-03,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search
457202957,2706.01,,3,4,3,3,3,4,4,59.0,61.5,317.0,1,0,2,PC,PC,13.4046,0.007,,1,qlp-s05-faintsearch,FAINT,04:48:50.59,02:28:33.42,-0.407,0.053,-6.381,0.033,2458461.885377,0.0048796,1.8851834,0.0008097,1.428,0.535,5.933446,3.51097,5450.0,3228.5,17.0369,,1582.72,1757.0,9.0,780.028,17.04,5807.0,122.0,4.26,,1.25,,,,1.04,,5,2021-06-03,2024-08-22,2024-08-22 00:00:00,slightly V-shaped; found in faint-star QLP search
455036659,2707.01,TIC 455036659.01,3,5,5,3,5,4,5,48.1,61.7,317.0,0,0,1,PC,KP,12.1569,0.009,,1,qlp-s05-faintsearch,FAINT,04:35:53.85,02:25:52.58,7.784,0.079,-3.863,0.044,2459194.067914,0.0008783,4.007232,6.7e-06,4.78,0.112,11.306898,0.00128,10360.0,1.17919,18.1614,0.968247,1275.2,1664.0,74.0,651.897,15.0705,6202.0,131.6,4.03,0.09,1.75,0.09,,,1.19,0.167703,"5,32",2021-06-03,2024-08-22,2024-08-22 00:00:00,HAT-P-64; found in faint-star QLP search; CTOI from Olmschenk et al. (2021)
452810327,2708.01,TIC 452810327.01,5,5,5,5,5,5,5,32.4,30.7,317.0,0,0,3,PC,FP,12.5398,0.008,,1,qlp-s05-faintsearch,FAINT,04:50:40.58,05:23:14.12,5.218,0.05,-7.067,0.033,2459197.357111,0.0015789,2.3540172,6.5e-06,2.36,0.211,7.25519,0.005492,6660.0,5.05864,14.4919,0.839009,954.677,1548.0,27.0,825.004,18.9655,6114.0,126.1,4.02,0.09,1.74,0.09,,,1.15,0.157863,"5,32",2021-06-03,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search; CTOI from Olmschenk et al. (2021)
452810326,2709.01,TIC 452810326.01,3,4,4,3,3,4,4,34.2,34.9,317.0,3,1,2,PC,PC,13.0639,0.008,,1,qlp-s05-faintsearch,FAINT,04:50:40.36,05:23:10.19,4.882,0.038,-6.269,0.025,2459197.356321,0.0014645,2.3540163,6.3e-06,2.416,0.207,10.933948,0.008186,10020.0,7.53915,15.1575,,960.683,1551.0,28.0,892.418,17.1245,6124.0,122.0,4.16,,1.48,,,,1.16,,"5,32",2021-06-03,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search; CTOI from Olmschenk et al. (2021)
408231638,2710.01,,3,4,3,3,1,4,4,17.7,101.0,97.79,3,0,0,PC,PC,13.3942,0.006,,1,qlp-s05-faintsearch,FAINT,05:29:23.82,-23:45:42.66,13.963,0.025,-14.174,0.026,2459196.318036,0.0009152,10.7448417,1.66e-05,3.298,0.117,42.141326,0.01325,38070.0,12.2037,11.9772,,24.4016,619.0,75.0,278.402,1.314,4701.0,122.0,4.72,,0.63,,,,0.751,,"5,6,32",2021-06-03,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search
396896334,2711.01,TIC 396896334.01,3,4,3,3,1,4,4,30.2,82.8,128.84,4,1,0,PC,PC,13.0719,0.01,,1,qlp-s05-faintsearch,FAINT,04:10:22.73,03:45:46.16,14.12,0.056,-7.493,0.028,2459190.700563,0.0011748,5.7604868,1.26e-05,3.08,0.136,15.946569,0.005207,14580.0,4.79591,14.0917,,158.265,988.0,36.0,470.297,6.9245,5530.3,127.3,4.33,,1.12,,0.464,0.118,0.97,,"5,32",2021-06-03,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search; CTOI from Olmschenk et al. (2021)
362026280,2712.01,,3,4,3,3,3,4,4,18.3,58.4,68.84,1,1,2,PC,PC,13.0933,0.006,,1,qlp-s05-faintsearch,FAINT,04:24:35.35,02:34:30.99,11.634,2.237,-7.934,2.231,2459195.831917,0.00237,3.078479,1.35e-05,2.424,0.277,6.293762,0.00713,5780.0,6.56687,,,295.7,1155.0,18.0,598.388,,5140.1,175.6,,,,,,,,,"5,32",2021-06-03,2024-08-22,2024-08-22 00:00:00,no radius; found in faint-star QLP search
332660287,2713.01,,3,4,3,3,3,4,4,24.7,91.0,27.63,5,1,1,PC,PC,12.483,0.007,,1,qlp-s05-faintsearch,FAINT,04:12:36.03,-12:19:03.57,-15.112,0.026,-14.999,0.021,2459197.326471,0.0008372,1.2434016,2e-06,0.939,0.263,4.427963,0.02195,4070.0,20.2163,5.66309,0.52193,412.506,1255.0,28.0,246.568,1.258,4967.0,126.6,4.6,0.09,0.75,0.05,,,0.82,0.0994234,"5,32",2021-06-03,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search
332534326,2714.01,,3,4,4,3,3,4,4,36.1,89.8,111.79,3,1,1,PC,PC,12.7979,0.007,,1,qlp-s05-faintsearch,FAINT,04:05:36.3,-14:55:36.28,11.318,0.026,4.976,0.024,2459168.948798,0.0010114,2.4993895,4.5e-06,2.99,0.101,11.581209,0.002073,10610.0,1.90971,12.9239,0.690267,945.55,1544.0,44.0,597.873,7.786,5737.0,124.0,4.28,0.08,1.21,0.06,,,1.02,0.129444,"5,31",2021-06-03,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search
311239796,2715.01,,3,4,3,3,1,4,4,15.4,39.7,122.79,0,0,0,PC,PC,13.0115,0.008,,1,qlp-s44-tois,FAINT,05:03:47.03,14:18:20.2,2.626,0.044,-4.912,0.031,2459515.126171,0.0026087,4.9640641,2.25e-05,4.908,0.284,5.344095,0.002635,4910.0,2.42718,13.6926,,1050.08,1585.0,22.0,981.407,26.967,6323.0,123.0,3.95,,1.95,,,,1.25,,"5,32,43,44",2021-06-03,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search
284859630,2716.01,TIC 284859630.01,3,4,3,3,3,4,4,13.9,63.0,66.24,3,2,1,PC,PC,12.3425,0.008,,1,qlp-s05-faintsearch,FAINT,05:07:57.4,05:58:08.84,0.94,0.062,2.404,0.049,2459194.254825,0.0018191,7.5420435,2.7e-05,3.854,0.231,8.414405,0.003837,7720.0,3.53362,9.55159,0.533134,210.743,1061.0,33.0,447.236,7.563,5949.0,132.7,4.42,0.07,1.07,0.05,,,1.09,0.13002,"5,32",2021-06-03,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search; CTOI from Olmschenk et al. (2021)
269077474,2717.01,,5,5,5,5,5,5,5,21.4,54.2,87.53,2,0,1,PC,FP,12.8212,0.007,,1,qlp-s05-faintsearch,FAINT,05:01:38.6,01:50:26.34,1.574,0.036,-11.541,0.026,2459197.192883,0.0017978,1.3164901,5.1e-06,1.389,0.241,3.89391,0.009229,3580.0,8.49999,11.2218,0.792626,1368.05,1694.0,15.0,1017.77,23.3595,6341.0,125.5,4.04,0.09,1.78,0.09,,,1.26,0.192694,"5,32",2021-06-03,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search
248655096,2718.01,TIC 248655096.01,3,4,4,3,1,4,4,31.8,86.1,81.71,3,1,0,PC,PC,13.5252,0.009,,1,qlp-s05-faintsearch,FAINT,04:29:09.17,-03:11:22.81,8.315,0.047,-8.497,0.036,2459196.564554,0.0008735,2.7625084,5.3e-06,2.037,0.108,17.688811,0.009886,16160.0,9.10497,10.8143,,155.318,983.0,41.0,373.363,4.5935,4694.0,122.0,4.48,,0.83,,,,0.75,,"5,32",2021-06-03,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search; CTOI from Olmschenk et al. (2021)
176314383,2719.01,,3,4,3,3,4,4,4,6.3,25.8,30.62,0,2,2,PC,PC,12.0676,0.007,,1,qlp-s05-faintsearch,FAINT,04:46:13.19,-00:48:17.54,15.342,0.073,-11.89,0.054,2459197.636818,0.0060746,3.3759446,5.03e-05,3.538,0.517,1.379761,0.003216,1270.0,2.96167,6.03548,0.468317,874.29,1514.0,10.0,588.368,12.467,5701.0,131.2,3.99,0.08,1.69,0.1,,,1.02,0.128869,"5,32",2021-06-03,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search
169448297,2720.01,,3,4,3,3,3,4,4,15.0,37.2,73.0,0,0,1,PC,PC,12.4742,0.007,,1,qlp-s05-faintsearch,FAINT,05:09:06.52,-12:38:07.1,10.578,0.046,10.741,0.046,2459199.697082,0.0039721,2.1473577,1.37e-05,2.706,0.294,2.500069,0.003133,2300.0,2.88579,10.0889,0.657217,1324.12,1680.0,17.0,850.437,18.21,5834.0,124.7,3.81,0.08,2.12,0.11,,,1.05,0.121756,"5,32",2021-06-03,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search
167714124,2721.01,TIC 167714124.01,3,4,4,3,3,4,4,27.1,82.9,96.98,3,1,3,PC,PC,12.8482,0.006,,1,qlp-s05-faintsearch,FAINT,05:21:41.1,-38:39:24.58,-4.613,3.278,-4.563,3.278,2459222.321706,0.0007444,4.162733,5.7e-06,3.319,0.161,14.064123,0.003235,12870.0,2.97953,11.1057,1.27605,425.348,1265.0,75.0,497.376,,5744.2,324.9,,,0.97,0.11,,,,,"5,6,32,33",2021-06-03,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search; CTOI from Olmschenk et al. (2021)
153725446,2722.01,,3,4,3,3,3,4,4,14.4,54.5,19.69,0,0,1,PC,PC,11.1522,0.006,,1,qlp-s05-faintsearch,FAINT,04:25:39.14,-43:43:12.97,18.107,0.139,40.029,0.162,2459199.496171,0.0012764,0.708548,2.8e-06,0.845,0.237,0.868937,0.006472,800.0,5.96066,4.66694,0.487332,1121.93,1612.0,17.0,349.979,10.179,5678.0,131.0,4.08,0.08,1.52,0.09,,,1.01,0.122914,"4,5,31,32",2021-06-03,2024-08-22,2024-08-22 00:00:00,V-shaped; found in faint-star QLP search
152477897,2723.01,,3,4,3,3,1,4,4,29.3,31.7,317.0,2,0,0,PC,PC,13.3164,0.006,,1,qlp-s05-faintsearch,FAINT,04:10:53.82,-43:14:50.15,22.755,0.024,-5.812,0.03,2459165.376298,0.0014483,3.3843865,9.3e-06,3.845,0.146,11.712902,0.00327,10730.0,3.01188,16.224,,917.268,1533.0,29.0,1001.29,15.4555,5848.0,123.0,4.1,,1.52,,,,1.06,,"4,5,31",2021-06-03,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search
119290630,2724.01,,3,4,3,3,1,4,4,141.3,155.4,317.0,5,0,0,PC,PC,13.1901,0.006,,1,qlp-s06-faintsearch,FAINT,06:26:26.59,-41:25:00.01,-7.374,0.029,-0.023,0.029,2459227.337401,0.0002104,1.4875055,5e-07,1.874,0.017,49.309647,0.000604,44400.0,0.555935,18.3083,,550.26,1349.0,199.0,396.678,2.6675,5142.0,122.0,4.54,,0.83,,,,0.87,,"6,7,33",2021-06-03,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search
100780304,2725.01,,3,5,5,3,3,4,4,25.9,110.4,15.83,2,0,3,PC,APC,12.058,0.006,,1,qlp-s06-faintsearch,FAINT,05:54:36.28,-31:51:34.63,19.141,0.034,-15.453,0.042,2459227.295588,0.0008662,0.1846924,4e-07,0.386,0.1,1.510223,0.021265,1390.0,19.5854,4.10645,0.480583,7063.84,2554.0,26.0,341.371,2.5855,5958.8,125.3,4.57,0.08,0.9,0.04,-0.12,0.1,1.09,0.139371,"6,32,33",2021-06-03,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search
100589633,2726.01,,3,4,3,3,1,4,4,34.7,54.1,317.0,4,1,0,PC,PC,13.4034,0.006,,1,qlp-s06-faintsearch,FAINT,05:45:48.95,-32:56:51.07,2.191,0.023,2.936,0.03,2459221.101893,0.0012634,3.9471513,9.8e-06,1.993,0.522,17.600529,0.171576,16080.0,158.015,18.7538,,406.495,1250.0,32.0,1065.58,17.65,6351.0,122.0,4.26,,1.37,,,,1.26,,"5,6,32,33",2021-06-03,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search; correct host star for ephemeris match on 100589632/TOI 2342
51830822,2727.01,,3,4,3,3,1,4,4,24.9,42.5,101.79,0,0,0,PC,PC,13.0537,0.006,,1,qlp-s06-faintsearch,FAINT,06:31:34.97,-34:52:58.33,-6.725,0.028,12.902,0.026,2459227.430602,0.001999,0.6711626,2.5e-06,1.168,0.151,2.532717,0.004614,2330.0,4.24919,12.243,,2181.85,1904.0,14.0,1248.07,25.485,5632.0,122.0,3.67,,2.43,,,,1.0,,"6,7,33",2021-06-03,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search
42763678,2728.01,,3,4,3,3,3,4,4,61.0,53.6,317.0,3,1,1,PC,PC,12.7993,0.007,,1,qlp-s06-faintsearch,FAINT,06:27:15.45,-03:14:07.45,14.854,0.046,10.832,0.046,2459227.292219,0.0008998,1.7246234,3.6e-06,1.979,0.195,12.90985,0.007999,11820.0,7.36744,15.5191,0.949066,976.638,1557.0,37.0,635.053,15.222,5776.0,153.6,4.18,0.08,1.37,0.08,,,1.035,0.134031,"6,33",2021-06-03,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search
39724477,2729.01,TIC 39724477.01,3,4,4,3,3,4,4,60.5,192.6,106.46,6,2,1,PC,PC,12.263,0.006,,1,qlp-s06-faintsearch,FAINT,06:00:23,-03:45:26.37,4.574,0.075,5.321,0.081,2459211.895505,0.0004469,4.0350169,3.3e-06,2.108,0.13,27.956263,0.003939,25420.0,3.62831,12.5268,1.52005,126.805,934.0,100.0,245.949,3.667,5240.2,100.8,4.64,0.12,0.75,0.09,0.186,0.032,0.895,0.106652,"6,33",2021-06-03,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search; CTOI from Olmschenk et al. (2021)
37240067,2730.01,,3,4,3,3,1,4,4,56.4,73.2,317.0,2,0,0,PC,PC,13.4848,0.018,,1,qlp-s06-faintsearch,FAINT,06:33:04.27,-03:10:01.71,-3.911,0.053,9.098,0.047,2459212.952234,0.0019023,2.5082498,8.5e-06,1.393,0.281,17.743991,0.059352,16210.0,54.6641,20.6073,,265.723,1124.0,17.0,964.327,31.8585,5909.0,122.0,4.11,,1.51,,,,1.07,,"6,33",2021-06-03,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search
34729329,2731.01,,1,4,4,1,4,4,4,3.9,6.9,2.39,2,5,3,PC,PC,9.92029,0.006,,1,qlp-s06-faintsearch,FAINT,06:24:16.74,-17:03:11.63,19.658,0.081,-93.673,0.093,2459227.225976,0.0038768,0.9953936,7.9e-06,2.238,0.378,0.304049,0.000916,280.0,0.843946,1.35321,0.109257,4359.09,2263.0,13.0,107.926,0.834,5697.0,149.8,4.6,0.08,0.84,0.04,,,1.014,0.129108,"6,33",2021-06-03,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search
34466256,2732.01,,5,5,5,5,5,5,5,19.9,66.2,44.32,1,0,1,PC,FP,12.0195,0.009,,1,qlp-s06-faintsearch,FAINT,05:29:52.77,-09:09:30.77,0.444,0.077,-4.807,0.071,2459198.602275,0.001378,0.7029205,1.9e-06,1.325,0.204,2.69597,0.003726,2480.0,3.4319,7.51559,0.496465,5873.32,2438.0,38.0,675.112,21.404,6699.0,129.5,4.18,0.09,1.6,0.08,,,1.42,0.244784,"6,32",2021-06-03,2024-08-22,2024-08-22 00:00:00,V-shaped; found in faint-star QLP search
34266522,2733.01,,3,4,3,3,1,4,4,22.2,24.1,317.0,1,0,0,PC,PC,13.2843,0.011,,1,qlp-s06-faintsearch,FAINT,06:19:23.45,-12:45:44.39,5.317,0.035,6.035,0.042,2459222.295382,0.0027802,3.7170532,2.16e-05,3.751,0.267,7.867451,0.007187,7220.0,6.61931,15.999,,891.377,1522.0,17.0,1080.65,27.205,6065.0,122.0,3.94,,1.9,,,,1.13,,"6,33",2021-06-03,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search
21505121,2734.01,,3,4,3,3,3,4,4,4.8,24.9,26.96,0,0,1,PC,PC,12.6746,0.006,,1,qlp-s06-faintsearch,FAINT,05:43:18.39,-40:23:00.72,1.364,0.022,-25.681,0.03,2459219.30652,0.0030743,4.5879078,3.15e-05,3.464,0.395,2.217164,0.002999,2040.0,2.76207,5.59491,0.357595,474.054,1299.0,13.0,590.401,4.731,5785.0,132.7,4.26,0.08,1.25,0.06,,,1.04,0.130232,"5,6,32,33",2021-06-03,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search
